High,Volume,Date
108.51937457678676,308151200,2020-08-03
107.69551384802978,173071600,2020-08-04
107.30913448125898,121776800,2020-08-05
111.2168571833951,202428800,2020-08-06
110.69918395823288,198045600,2020-08-07
110.79657580812425,212403600,2020-08-10
109.53790628694745,187902400,2020-08-11
110.30965976352992,165598000,2020-08-12
113.00472456165949,210082000,2020-08-13
111.98949137768707,165565200,2020-08-14
113.04853640766868,119561600,2020-08-17
112.9633165837108,105633600,2020-08-18
114.0953868249226,145538000,2020-08-19
115.2931886914799,126907200,2020-08-20
121.59869363243206,338054800,2020-08-21
125.4136198889964,345937600,2020-08-24
121.90299909151932,211495600,2020-08-25
123.66805506312151,163022400,2020-08-26
124.14765680517117,155552400,2020-08-27
123.13244579194858,187630000,2020-08-28
127.57063079085206,225702700,2020-08-31
131.27118380524524,151948100,2020-09-01
134.36793960946636,200119000,2020-09-02
125.46719678609372,257599600,2020-09-03
120.46174167565064,332607200,2020-09-04
115.87504793239556,231366600,2020-09-08
116.02111927354656,176940500,2020-09-09
117.345512119,182274400,2020-09-10
112.21347084794252,180860300,2020-09-11
112.8951660414172,140150100,2020-09-14
115.71924004150326,184642000,2020-09-15
112.96331855332303,154679000,2020-09-16
109.26279366804528,178011000,2020-09-17
107.9773386911778,287104900,2020-09-18
107.30543948676396,195713800,2020-09-21
109.90551130322967,183055400,2020-09-22
109.17514872406446,150718700,2020-09-23
107.36385041762158,167743300,2020-09-24
109.49651327893982,149981400,2020-09-25
112.30112268518972,137672400,2020-09-28
112.29137324538236,99382200,2020-09-29
114.19034345635778,142675200,2020-09-30
114.6382899624058,116120400,2020-10-01
112.34981979602335,144712000,2020-10-02
113.5963082073717,106243800,2020-10-05
113.08017356879807,161498200,2020-10-06
112.52511075993657,96849000,2020-10-07
113.35286214055571,83477200,2020-10-08
113.93714956117776,100506900,2020-10-09
121.90299707303168,240226800,2020-10-12
122.10750566774657,262330500,2020-10-13
119.80929993505694,150712000,2020-10-14
118.02719653089068,112559200,2020-10-15
118.36804952245832,115393800,2020-10-16
117.26760316923634,120639300,2020-10-19
115.8653035030266,124423700,2020-10-20
115.60237527015636,89946000,2020-10-21
114.94992429837151,101988000,2020-10-22
113.49893059893088,82572600,2020-10-23
113.49891761177705,111850700,2020-10-26
114.20982181518612,92276800,2020-10-27
112.40825587998958,143937800,2020-10-28
113.86897819384106,146129200,2020-10-29
109.05829026903427,190272600,2020-10-30
107.78256428306258,122866900,2020-11-02
108.5713976607182,107624400,2020-11-03
112.56403348932088,138235500,2020-11-04
116.48853715790356,126387100,2020-11-05
116.27980338076075,114457900,2020-11-06
119.00146077117734,154515300,2020-11-09
114.70924480626918,138023400,2020-11-10
116.69928328623824,112295000,2020-11-11
117.57724351680127,103162300,2020-11-12
116.73830791782817,81581900,2020-11-13
118.02598131332324,91183000,2020-11-16
117.71381306126015,74271000,2020-11-17
116.88463032919714,76322100,2020-11-18
116.14322943354532,74113000,2020-11-19
115.86035340373677,73604300,2020-11-20
114.73853654084122,127959300,2020-11-23
113.01188278583412,113874200,2020-11-24
113.88985497969396,76499200,2020-11-25
114.61171786005691,46691300,2020-11-27
118.00646092624498,169410200,2020-11-30
120.44521126709456,127728200,2020-12-01
120.34765470402952,89004200,2020-12-02
120.74759470474427,78967600,2020-12-03
119.85016847078656,78260400,2020-12-04
121.51826448637163,86712000,2020-12-07
121.9182079857445,82225500,2020-12-08
122.86444868955574,115089200,2020-12-09
120.8353960181108,81312200,2020-12-10
119.75261038065898,86939800,2020-12-11
120.32814549895028,79184500,2020-12-14
124.76668369873352,157243700,2020-12-15
125.225172719175,98208600,2020-12-16
126.40552735664411,94359800,2020-12-17
125.93730254262913,192541500,2020-12-18
125.16664972835387,121251600,2020-12-21
131.1171724990301,168904800,2020-12-22
129.18569050201904,88223700,2020-12-23
130.19047198118514,54930100,2020-12-24
133.97540930683178,124486200,2020-12-28
135.3898830922379,121047300,2020-12-29
132.6584848793838,96452100,2020-12-30
131.43911264182535,99116600,2020-12-31
130.33679730921182,143301900,2021-01-04
128.51261072501254,97664900,2021-01-05
127.83952293982476,155088000,2021-01-06
128.4053204209461,109578200,2021-01-07
129.38079521351278,105158200,2021-01-08
126.98106279830375,100384500,2021-01-11
126.51281104420444,91951100,2021-01-12
128.22970451216872,88636800,2021-01-13
127.7907407644143,90221800,2021-01-14
127.02983860800374,111598500,2021-01-15
125.5568487900098,90757300,2021-01-19
129.24425439918255,104319500,2021-01-20
136.24832991984417,120150900,2021-01-21
136.4239303613806,114459400,2021-01-22
141.53553807458803,157611700,2021-01-25
140.7648880340617,98390600,2021-01-26
140.76493317496252,140843800,2021-01-27
138.51148876469895,142621100,2021-01-28
133.39011584373532,177523800,2021-01-29
132.06343308345475,106239800,2021-02-01
132.97063793703109,83305400,2021-02-02
132.4438921194795,89880900,2021-02-03
134.03391957969882,84183100,2021-02-04
134.25375979845862,75693800,2021-02-05
133.80437463624327,71297200,2021-02-08
134.703191022344,76774200,2021-02-09
133.83369484015344,73046600,2021-02-10
133.24748871589713,64280000,2021-02-11
132.407324182935,60145100,2021-02-12
132.87624896678753,80576300,2021-02-16
129.1736258583108,97918500,2021-02-17
127.00473962361812,96856700,2021-02-18
127.69838099168602,87668800,2021-02-19
126.73117587955426,103916400,2021-02-22
123.79055058664284,158273000,2021-02-23
122.66703652293154,111039900,2021-02-24
123.5463093432761,148199500,2021-02-25
121.973399087529,164560400,2021-02-26
124.98241580897376,116307900,2021-03-01
125.75422768741775,102260900,2021-03-02
122.81358452353464,112966300,2021-03-03
120.7522030474246,178155000,2021-03-04
119.13044438108312,153766600,2021-03-05
118.2120920526179,154376600,2021-03-08
119.24767787685906,129525800,2021-03-09
119.35515074210788,111943300,2021-03-10
120.37119341672582,103026500,2021-03-11
118.37817539980496,88105100,2021-03-12
121.14298091076108,92403800,2021-03-15
124.28878824765124,115227900,2021-03-16
122.96012147290102,111932600,2021-03-17
120.34187390478134,121229700,2021-03-18
118.63218870661474,185549500,2021-03-19
121.01597906896608,111912300,2021-03-22
121.37744187905922,95467100,2021-03-23
120.06832806693622,88530500,2021-03-24
118.85689248276148,98844700,2021-03-25
118.68104245336016,94071200,2021-03-26
119.755693282019,80819200,2021-03-29
117.62592328414752,85671900,2021-03-30
120.6740238071046,118323800,2021-03-31
121.31882810556309,75089100,2021-04-01
123.25321810824464,88651200,2021-04-05
124.20087166369672,80171300,2021-04-06
124.97266854154005,83466700,2021-04-07
127.38573764361068,88844600,2021-04-08
129.97467972929903,106686700,2021-04-09
129.78910756160872,91420000,2021-04-12
131.5573682758643,91266500,2021-04-13
131.88953170552884,87222800,2021-04-14
131.88952648063574,89347100,2021-04-15
131.5671221069019,84922400,2021-04-16
132.34868925693135,94264200,2021-04-19
132.40734676088633,94812300,2021-04-20
130.668327388692,68847100,2021-04-21
131.05908080542864,84566500,2021-04-22
132.0067447760847,78657500,2021-04-23
131.94815999771666,66905100,2021-04-26
132.29011265780838,66015800,2021-04-27
131.9090515894675,107760100,2021-04-28
133.91185238072063,151101000,2021-04-29
130.4826971366181,109839500,2021-04-30
130.98096780991455,75135100,2021-05-03
128.46043706084174,137564700,2021-05-04
127.44436736840764,84000900,2021-05-05
126.76049665039368,78128300,2021-05-06
128.45349448946405,78973300,2021-05-07
126.77029738873344,88071200,2021-05-10
123.57021435708376,126142800,2021-05-11
121.97507024694492,112172300,2021-05-12
123.45278244324764,105861300,2021-05-13
125.15559325754263,81918000,2021-05-14
124.21611308729156,74244600,2021-05-17
124.27483971332012,63342900,2021-05-18
122.2490879012354,92612000,2021-05-19
124.98921955050378,76857100,2021-05-20
125.26321922006456,79295400,2021-05-21
125.20450531193676,63092900,2021-05-24
125.5763892558692,72009500,2021-05-25
124.66627253334184,56575900,2021-05-26
124.91091291308472,94625600,2021-05-27
123.11026818036667,71311100,2021-05-28
122.66987119812988,67637100,2021-06-01
122.56222194205004,59278900,2021-06-02
122.18057085645934,76229200,2021-06-03
123.46256502652562,75169300,2021-06-04
123.61914805852967,71057600,2021-06-07
125.713384455607,74403800,2021-06-08
125.0185582040358,56877900,2021-06-09
125.44916444320808,71186400,2021-06-10
124.71519292427574,53522400,2021-06-11
127.74890028967124,96906500,2021-06-14
127.8076448543036,62746300,2021-06-15
128.0914319234411,91815000,2021-06-16
129.71592783022342,96721700,2021-06-17
128.69816933296693,108953300,2021-06-18
129.5789621778242,79663300,2021-06-21
131.21325484898733,74783600,2021-06-22
131.44812362014463,60214200,2021-06-23
131.76126866490313,68711000,2021-06-24
131.02726798776249,70783700,2021-06-25
132.35819116099708,62111300,2021-06-28
133.57171323969362,64556100,2021-06-29
134.47205285044467,63261400,2021-06-30
134.39372145259853,52485800,2021-07-01
137.0066827518455,78852600,2021-07-02
140.0893194288692,108181800,2021-07-06
141.79212374224406,104911600,2021-07-07
140.97982784878258,105575500,2021-07-08
142.53584819056374,99890800,2021-07-09
143.19153992301273,76299700,2021-07-12
144.30715565248005,100827100,2021-07-13
146.37204690308326,127050800,2021-07-14
146.79284867562072,106820300,2021-07-15
146.55795044061162,93251400,2021-07-16
140.98965464191818,121434600,2021-07-19
143.95487710280224,96350000,2021-07-20
143.0055860270602,74993500,2021-07-21
145.03131534477524,77338200,2021-07-22
145.5402343738835,71447400,2021-07-23
146.6264796970787,72434100,2021-07-26
146.01974493776575,104818600,2021-07-27
143.8276453050716,118931200,2021-07-28
143.4166088320994,56699500,2021-07-29
143.2013156357775,70440600,2021-07-30
143.8080328596919,62880000,2021-08-02
144.87474327138378,64786600,2021-08-03
144.630065380145,56368300,2021-08-04
144.67901674920688,46397700,2021-08-05
144.18035929772682,54126800,2021-08-06
143.7784860744744,48908700,2021-08-09
144.7684202341798,69023100,2021-08-10
143.79810459984787,48493500,2021-08-11
146.08169819848888,72282600,2021-08-12
146.46394745377953,59375000,2021-08-13
148.17910204241585,103296000,2021-08-16
148.6593071585842,92229700,2021-08-17
147.7184543955626,86326000,2021-08-18
145.05260184201776,86960300,2021-08-19
145.54263929990177,60549600,2021-08-20
147.19902872390466,60131800,2021-08-23
147.85564605050203,48606400,2021-08-24
147.32639940143548,58991300,2021-08-25
146.15029724311051,48597200,2021-08-26
145.7876623043235,55802400,2021-08-27
150.43328990399013,90956700,2021-08-30
149.75704998771127,86453100,2021-08-31
151.89358979635324,80313700,2021-09-01
151.6387862531272,71115500,2021-09-02
151.5505722295667,57808700,2021-09-03
154.12820565202878,82278300,2021-09-07
153.91255310407425,74420200,2021-09-08
153.00109134257815,57305700,2021-09-09
152.38364527408532,140893200,2021-09-10
148.40451684138569,102404300,2021-09-13
148.06149059395435,109296300,2021-09-14
146.46392651146115,83281300,2021-09-15
146.0032816187781,68034100,2021-09-16
145.85627435363685,129868800,2021-09-17
141.9555397257547,123478900,2021-09-20
141.72035197127602,75834000,2021-09-21
143.51385551514431,76404300,2021-09-22
144.1509356110608,64838200,2021-09-23
144.53319056895606,53477900,2021-09-24
143.05326784019874,74150700,2021-09-27
141.86734673524717,108972300,2021-09-28
141.57331379089658,74602000,2021-09-29
141.50468713963937,89056700,2021-09-30
140.07375496115557,94639600,2021-10-01
139.3779177030337,98322000,2021-10-04
139.40730560106334,80861100,2021-10-05
139.3190954107542,83221100,2021-10-06
141.34793445087533,61732700,2021-10-07
141.30870734815736,58773200,2021-10-08
141.9261279382809,64452200,2021-10-11
140.3972023557475,73035900,2021-10-12
138.58403770640166,78762700,2021-10-13
141.01465407700306,69907100,2021-10-14
142.014338607517,67940300,2021-10-15
143.9157183941278,85589200,2021-10-18
146.19930861705205,76378900,2021-10-19
146.76775321734434,58418800,2021-10-20
146.65999109460307,61421000,2021-10-21
147.1892147352683,58883400,2021-10-22
146.39529798138776,50720600,2021-10-25
147.8360628807674,60893400,2021-10-26
146.7481305695104,56094900,2021-10-27
150.1196583975848,100077900,2021-10-28
146.953983796825,124953200,2021-10-29
146.71873790698544,74588300,2021-11-01
148.5515295481681,69122000,2021-11-02
148.94353542048876,54511500,2021-11-03
149.39435504502293,60394600,2021-11-04
149.38666561598745,65463900,2021-11-05
148.76834300613436,55020900,2021-11-08
148.63087363821072,56787900,2021-11-09
147.35493167322633,65187100,2021-11-10
146.6678808138986,41000000,2021-11-11
147.619954608485,63804000,2021-11-12
149.07259482755015,59222800,2021-11-15
148.689795053766,59256200,2021-11-16
152.134884350233,88807000,2021-11-17
155.7370893093728,137827700,2021-11-18
158.04363466373405,117305600,2021-11-19
162.63711008012285,117467900,2021-11-22
158.80921256910548,96041900,2021-11-23
159.14290958570567,69463600,2021-11-24
157.48418491516793,76959800,2021-11-26
158.2104823634522,88748200,2021-11-29
162.46048727030927,174048100,2021-11-30
167.15211495820313,152052500,2021-12-01
161.1648557029123,136739200,2021-12-02
161.9108190637314,118023100,2021-12-03
164.77680661253436,107497000,2021-12-06
168.40845386171824,120405400,2021-12-07
172.70747316976616,116998900,2021-12-08
173.48286484992437,108923700,2021-12-09
176.3096456774387,115402700,2021-12-10
178.76343034110303,153237000,2021-12-13
174.45459210584534,139380400,2021-12-14
176.18204841367742,131063300,2021-12-15
177.7917457988914,150185800,2021-12-16
